"","x"
"23721",4.05
"23722",3.07
"23723",4.05
"23724",3.48
"23725",3.48
"23726",3.48
"23727",3.48
"23728",3.48
"23729",3.47
"23730",3.43
"23731",3.47
"23732",3.43
"23733",3.43
"23734",3.43
"23735",3.38
"23736",3.38
"23737",3.38
"23738",3.38
"23739",3.47
"23740",3.06
"23741",2.98
"23742",2.98
"23743",2.98
"23744",2.85
"23745",3.42
"23746",2.93
"23747",2.93
"23748",3.33
"23749",2.89
"23750",2.93
"23751",2.85
"23752",2.89
"23753",2.92
"23754",2.92
"23755",2.92
"23756",2.92
"23757",3.28
"23758",2.8
"23759",2.92
"23760",2.92
"23761",2.8
"23762",3.36
"23763",2.8
"23764",2.76
"23765",2.8
"23766",2.92
"23767",2.92
"23768",2.92
"23769",2.83
"23770",3
"23771",2.96
"23772",2.79
"23773",3
"23774",2.75
"23775",2.91
"23776",3.31
"23777",3.35
"23778",3.35
"23779",3.35
"23780",3.44
"23781",3.04
"23782",3.53
"23783",3.47
"23784",3.13
"23785",3.43
"23786",2.94
"23787",2.99
"23788",3.34
"23789",3.47
"23790",3.34
"23791",2.9
"23792",3.38
"23793",3.38
"23794",3.42
"23795",3.38
"23796",3.33
"23797",3.33
"23798",3.41
"23799",3.37
"23800",3.46
"23801",3.46
"23802",3.37
"23803",3.33
"23804",3.54
"23805",3.33
"23806",3.41
"23807",3.45
"23808",3.41
"23809",3.45
"23810",3.44
"23811",3.4
"23812",3.49
"23813",3.49
"23814",3.49
"23815",3.36
"23816",3.48
"23817",3.44
"23818",3.44
"23819",3.48
"23820",3.48
"23821",3.44
"23822",3.48
"23823",3.47
"23824",3.04
"23825",3.47
"23826",3.56
"23827",3.52
"23828",3.61
"23829",3.61
"23830",3.56
"23831",3.56
"23832",3.56
"23833",3.51
"23834",3.56
"23835",3.47
"23836",3.51
"23837",3.46
"23838",3.5
"23839",3.41
"23840",3.5
"23841",3.46
"23842",3.37
"23843",3.37
"23844",3.5
"23845",3.37
"23846",3.46
"23847",3.41
"23848",3.28
"23849",3.5
"23850",3.5
"23851",3.49
"23852",3.31
"23853",3.49
"23854",3.27
"23855",3.23
"23856",3.27
"23857",3.31
"23858",3.23
"23859",3.35
"23860",3.23
"23861",3.19
"23862",3.35
"23863",3.31
"23864",3.23
"23865",3.34
"23866",3.39
"23867",3.39
"23868",3.34
"23869",3.34
"23870",3.38
"23871",3.34
"23872",3.43
"23873",3.34
"23874",3.38
"23875",3.89
"23876",3.85
"23877",3.81
"23878",3.94
"23879",3.77
"23880",3.85
"23881",3.29
"23882",3.37
"23883",4.01
"23884",3.97
"23885",3.97
"23886",4.01
"23887",3.71
"23888",3.71
"23889",3.71
"23890",3.75
"23891",4.27
"23892",3.74
"23893",3.78
"23894",3.82
"23895",3.87
"23896",4.39
"23897",4.48
"23898",4.31
"23899",4.42
"23900",4.47
"23901",4.46
"23902",4.42
"23903",4.38
"23904",4.34
"23905",4.38
"23906",4.38
"23907",4.38
"23908",5.17
"23909",5.22
"23910",5.17
"23911",5.04
"23912",5.16
"23913",5.08
"23914",5.04
"23915",5.16
"23916",4.99
"23917",4.95
"23918",5.16
"23919",5.12
"23920",5.11
"23921",5.02
"23922",5.06
"23923",5.15
"23924",5.02
"23925",5.06
"23926",4.44
"23927",4.53
"23928",4.53
"23929",4.43
"23930",4.39
"23931",4.39
"23932",4.39
"23933",4.3
"23934",4.34
"23935",4.47
"23936",4.22
"23937",4.34
"23938",4.26
"23939",4.21
"23940",4.33
"23941",4.33
"23942",4.29
"23943",4.25
"23944",4.29
"23945",4.51
"23946",4.46
"23947",4.29
"23948",4.29
"23949",4.32
"23950",4.28
"23951",4.5
"23952",4.32
"23953",4.24
"23954",4.37
"23955",4.24
"23956",4.32
"23957",4.32
"23958",4.28
"23959",4.23
"23960",4.15
"23961",4.27
"23962",4.27
"23963",4.31
"23964",4.23
"23965",4.31
"23966",4.23
"23967",4.31
"23968",4.27
"23969",4.36
"23970",4.3
"23971",4.3
"23972",4.26
"23973",4.35
"23974",4.22
"23975",4.35
"23976",5.01
"23977",5.05
"23978",4.96
"23979",5.09
"23980",5.13
"23981",5
"23982",4.95
"23983",5.12
"23984",5
"23985",5
"23986",5.08
"23987",5
"23988",5
"23989",5.08
"23990",5.07
"23991",5.11
"23992",5.07
"23993",5.03
"23994",5.11
"23995",5.16
"23996",5.16
"23997",5.92
"23998",5.97
"23999",5.97
"24000",5.92
"24001",5.02
"24002",5.97
"24003",5.92
"24004",5.92
"24005",5.87
"24006",5.83
"24007",5.87
"24008",5.87
"24009",5.91
"24010",5.87
"24011",5.83
"24012",5.9
"24013",5.86
"24014",5.86
"24015",5.9
"24016",5.82
"24017",5.86
"24018",5.95
"24019",5.95
"24020",5.89
"24021",5.89
"24022",5.04
"24023",5.04
"24024",5.13
"24025",5.12
"24026",5.03
"24027",4.95
"24028",5.07
"24029",5.03
"24030",5.03
"24031",5.03
"24032",4.95
"24033",4.99
"24034",4.85
"24035",4.94
"24036",4.9
"24037",4.85
"24038",4.9
"24039",4.9
"24040",4.85
"24041",4.81
"24042",4.94
"24043",4.89
"24044",4.89
"24045",4.93
"24046",4.8
"24047",4.89
"24048",4.8
"24049",4.8
"24050",4.8
"24051",4.84
"24052",4.83
"24053",4.92
"24054",4.83
"24055",4.88
"24056",4.92
"24057",4.96
"24058",4.96
"24059",5.68
"24060",5.68
"24061",5.63
"24062",4.87
"24063",4.87
"24064",4.95
"24065",4.87
"24066",4.99
"24067",5.79
"24068",5.79
"24069",4.91
"24070",5.75
"24071",4.98
"24072",5.02
"24073",4.9
"24074",4.86
"24075",5.03
"24076",4.9
"24077",4.94
"24078",5.7
"24079",5.74
"24080",5.74
"24081",5.78
"24082",5.77
"24083",5.73
"24084",5.69
"24085",5.77
"24086",5.77
"24087",5.73
"24088",5.73
"24089",5.72
"24090",5.76
"24091",5.81
"24092",5.85
"24093",5.81
"24094",5.76
"24095",6.69
"24096",5.89
"24097",5.88
"24098",5.88
"24099",5.93
"24100",5.88
"24101",6.86
"24102",6.68
"24103",6.73
"24104",6.86
"24105",6.8
"24106",6.8
"24107",5.92
"24108",5.92
"24109",5.92
"24110",5.87
"24111",5.87
"24112",6.75
"24113",6.84
"24114",6.84
"24115",6.71
"24116",6.75
"24117",5.82
"24118",5.82
"24119",5.82
"24120",5.78
"24121",5.86
"24122",5.86
"24123",5.81
"24124",5.77
"24125",5.77
"24126",5.86
"24127",5.81
"24128",5.81
"24129",4.97
"24130",4.97
"24131",5.01
"24132",4.88
"24133",4.88
"24134",4.87
"24135",4.87
"24136",4.96
"24137",4.96
"24138",4.91
"24139",4.87
"24140",4.87
"24141",4.96
"24142",4.87
"24143",4.91
"24144",4.95
"24145",4.86
"24146",4.95
"24147",4.86
"24148",4.82
"24149",4.9
"24150",4.86
"24151",4.95
"24152",4.95
"24153",4.85
"24154",4.94
"24155",4.89
"24156",4.94
"24157",4.85
"24158",4.94
"24159",4.94
"24160",4.98
"24161",4.89
"24162",4.93
"24163",4.88
"24164",4.97
"24165",4.97
"24166",4.84
"24167",4.97
"24168",4.97
"24169",4.97
"24170",4.97
"24171",4.96
"24172",4.92
"24173",4.87
"24174",5.66
"24175",5.75
"24176",5.7
"24177",5.7
"24178",4.83
"24179",4.92
"24180",4.92
"24181",4.95
"24182",5
"24183",5.65
"24184",5.73
"24185",5.73
"24186",5.69
"24187",5.78
"24188",5.78
"24189",5.73
"24190",5.73
"24191",5.73
"24192",6.69
"24193",5.77
"24194",5.72
"24195",5.68
"24196",5.72
"24197",5.72
"24198",5.81
"24199",6.68
"24200",6.58
"24201",6.71
"24202",6.71
"24203",6.71
"24204",6.67
"24205",6.71
"24206",5.67
"24207",5.8
"24208",6.7
"24209",6.66
"24210",6.57
"24211",6.7
"24212",6.57
"24213",6.57
"24214",6.65
"24215",5.75
"24216",5.65
"24217",5.74
"24218",5.69
"24219",5.74
"24220",5.65
"24221",5.69
"24222",5.6
"24223",5.65
"24224",5.59
"24225",5.59
"24226",5.59
"24227",5.64
"24228",5.68
"24229",5.59
"24230",5.55
"24231",4.77
"24232",4.77
"24233",4.81
"24234",4.77
"24235",4.86
"24236",4.81
"24237",4.8
"24238",4.85
"24239",4.68
"24240",4.72
"24241",4.81
"24242",4.85
"24243",4.72
"24244",4.85
"24245",4.76
"24246",4.8
"24247",5.62
"24248",4.84
"24249",4.71
"24250",4.88
"24251",5.48
"24252",5.48
"24253",5.52
"24254",5.57
"24255",5.61
"24256",5.56
"24257",4.87
"24258",4.83
"24259",4.7
"24260",4.74
"24261",4.7
"24262",4.79
"24263",4.79
"24264",4.7
"24265",5.55
"24266",4.82
"24267",5.59
"24268",5.59
"24269",5.59
"24270",5.55
"24271",5.55
"24272",5.58
"24273",5.54
"24274",5.62
"24275",5.54
"24276",5.54
"24277",5.67
"24278",5.62
"24279",5.67
"24280",5.57
"24281",5.57
"24282",5.66
"24283",5.61
"24284",5.7
"24285",5.61
"24286",5.57
"24287",6.59
"24288",6.55
"24289",5.65
"24290",5.74
"24291",5.69
"24292",5.69
"24293",6.63
"24294",6.49
"24295",6.49
"24296",6.58
"24297",6.48
"24298",6.57
"24299",6.53
"24300",6.48
"24301",6.67
"24302",6.57
"24303",6.62
"24304",6.61
"24305",6.66
"24306",6.52
"24307",6.56
"24308",6.66
"24309",6.61
"24310",6.66
"24311",6.6
"24312",5.63
"24313",5.62
"24314",6.55
"24315",6.6
"24316",6.65
"24317",6.55
"24318",6.54
"24319",6.54
"24320",6.59
"24321",6.59
"24322",6.69
"24323",6.69
"24324",5.75
"24325",5.7
"24326",5.7
"24327",5.75
"24328",5.7
"24329",5.6
"24330",5.65
"24331",5.55
"24332",5.55
"24333",5.6
"24334",5.55
"24335",5.55
"24336",5.6
"24337",5.55
"24338",5.54
"24339",5.54
"24340",5.54
"24341",5.5
"24342",6.38
"24343",5.64
"24344",5.59
"24345",5.46
"24346",5.45
"24347",5.45
"24348",5.45
"24349",5.63
"24350",5.63
"24351",5.63
"24352",5.63
"24353",5.49
"24354",5.53
"24355",6.45
"24356",6.36
"24357",6.5
"24358",6.41
"24359",5.62
"24360",5.62
"24361",5.53
"24362",5.38
"24363",5.52
"24364",5.56
"24365",5.43
"24366",5.61
"24367",5.56
"24368",5.61
"24369",5.52
"24370",5.52
"24371",5.55
"24372",5.46
"24373",5.6
"24374",5.51
"24375",5.6
"24376",5.51
"24377",5.64
"24378",5.6
"24379",5.5
"24380",5.5
"24381",5.5
"24382",5.68
"24383",5.5
"24384",5.63
"24385",5.63
"24386",5.5
"24387",5.58
"24388",5.53
"24389",5.67
"24390",5.53
"24391",5.72
"24392",5.44
"24393",5.62
"24394",5.62
"24395",5.67
"24396",5.48
"24397",5.61
"24398",5.57
"24399",5.61
"24400",5.71
"24401",5.66
"24402",5.66
"24403",5.57
"24404",4.86
"24405",4.91
"24406",5.6
"24407",5.6
"24408",5.65
"24409",5.56
"24410",5.7
"24411",5.7
"24412",5.55
"24413",5.46
"24414",5.55
"24415",4.9
"24416",5.55
"24417",4.72
"24418",5.55
"24419",5.41
"24420",5.59
"24421",5.54
"24422",5.49
"24423",5.54
"24424",5.45
"24425",5.49
"24426",5.49
"24427",5.45
"24428",5.54
"24429",5.48
"24430",5.48
"24431",5.39
"24432",5.53
"24433",5.39
"24434",5.53
"24435",5.53
"24436",5.44
"24437",5.44
"24438",5.52
"24439",5.34
"24440",5.47
"24441",5.43
"24442",5.47
"24443",5.52
"24444",5.56
"24445",5.47
"24446",5.46
"24447",5.46
"24448",5.55
"24449",5.6
"24450",5.6
"24451",5.51
"24452",5.55
"24453",5.6
"24454",5.54
"24455",5.59
"24456",5.5
"24457",5.5
"24458",5.59
"24459",5.5
"24460",5.54
"24461",4.85
"24462",4.85
"24463",4.85
"24464",4.8
"24465",4.76
"24466",5.58
"24467",5.63
"24468",5.49
"24469",4.79
"24470",4.89
"24471",4.84
"24472",5.52
"24473",5.57
"24474",5.52
"24475",5.67
"24476",5.62
"24477",5.57
"24478",5.72
"24479",5.57
"24480",5.61
"24481",5.61
"24482",5.76
"24483",5.56
"24484",5.61
"24485",5.66
"24486",5.56
"24487",5.61
"24488",6.46
"24489",6.46
"24490",6.51
"24491",6.65
"24492",6.55
"24493",5.55
"24494",5.7
"24495",5.55
"24496",5.65
"24497",6.5
"24498",6.39
"24499",6.49
"24500",6.49
"24501",6.44
"24502",5.64
"24503",6.59
"24504",6.49
"24505",5.53
"24506",5.49
"24507",6.48
"24508",6.38
"24509",6.34
"24510",6.48
"24511",5.58
"24512",6.48
"24513",6.33
"24514",6.28
"24515",5.57
"24516",5.43
"24517",5.52
"24518",5.67
"24519",5.62
"24520",5.52
"24521",5.62
"24522",5.67
"24523",5.51
"24524",5.56
"24525",5.61
"24526",5.61
"24527",5.61
"24528",5.51
"24529",5.47
"24530",5.56
"24531",5.46
"24532",5.5
"24533",5.55
"24534",5.6
"24535",5.55
"24536",5.5
"24537",5.46
"24538",6.39
"24539",6.39
"24540",6.39
"24541",6.25
"24542",6.43
"24543",5.54
"24544",5.54
"24545",5.45
"24546",5.54
"24547",5.54
"24548",5.59
"24549",6.38
"24550",6.37
"24551",6.28
"24552",6.42
"24553",6.47
"24554",6.28
"24555",6.28
"24556",6.32
"24557",6.36
"24558",6.36
"24559",5.57
"24560",5.57
"24561",5.52
"24562",6.27
"24563",6.36
"24564",6.26
"24565",6.4
"24566",6.4
"24567",6.45
"24568",6.45
"24569",6.4
"24570",6.45
"24571",6.4
"24572",6.39
"24573",6.44
"24574",7.26
"24575",7.46
"24576",6.49
"24577",6.34
"24578",6.39
"24579",6.38
"24580",6.48
"24581",7.4
"24582",7.45
"24583",7.5
"24584",7.55
"24585",7.4
"24586",7.5
"24587",7.44
"24588",6.47
"24589",6.37
"24590",6.57
"24591",7.39
"24592",6.57
"24593",7.49
"24594",7.43
"24595",7.38
"24596",7.43
"24597",7.43
"24598",7.38
"24599",7.53
"24600",7.42
"24601",7.42
"24602",7.37
"24603",7.58
"24604",7.47
"24605",7.47
"24606",7.37
"24607",7.51
"24608",8.58
"24609",8.63
"24610",8.63
"24611",9.76
"24612",8.68
"24613",9.85
"24614",8.57
"24615",9.75
"24616",8.47
"24617",8.51
"24618",8.61
"24619",8.56
"24620",8.46
"24621",8.46
"24622",8.6
"24623",7.34
"24624",7.44
"24625",7.44
"24626",7.28
"24627",7.38
"24628",7.19
"24629",6.23
"24630",6.47
"24631",6.47
"24632",6.26
"24633",6.26
"24634",6.41
"24635",6.36
"24636",6.51
"24637",6.41
"24638",6.36
"24639",6.36
"24640",6.3
"24641",6.45
"24642",6.4
"24643",6.61
"24644",6.56
"24645",6.35
"24646",6.35
"24647",6.39
"24648",6.44
"24649",6.29
"24650",6.49
"24651",6.44
"24652",6.49
"24653",6.49
"24654",6.39
"24655",6.38
"24656",6.38
"24657",6.38
"24658",6.38
"24659",6.43
"24660",6.28
"24661",6.38
"24662",6.37
"24663",6.37
"24664",6.27
"24665",6.42
"24666",6.32
"24667",6.42
"24668",6.42
"24669",6.32
"24670",6.36
"24671",6.41
"24672",6.41
"24673",6.41
"24674",6.26
"24675",6.26
"24676",6.36
"24677",6.26
"24678",6.35
"24679",6.3
"24680",6.35
"24681",6.25
"24682",6.4
"24683",6.46
"24684",6.4
"24685",6.29
"24686",6.45
"24687",6.39
"24688",6.39
"24689",6.39
"24690",6.39
"24691",6.5
"24692",6.39
"24693",6.44
"24694",6.49
"24695",6.44
"24696",6.38
"24697",6.44
"24698",6.38
"24699",6.49
"24700",6.43
"24701",6.32
"24702",6.32
"24703",6.32
"24704",6.32
"24705",6.43
"24706",6.27
"24707",5.61
"24708",6.21
"24709",5.4
"24710",5.45
"24711",5.55
"24712",5.45
"24713",5.45
"24714",5.61
"24715",5.55
"24716",5.39
"24717",5.44
"24718",6.35
"24719",5.6
"24720",5.49
"24721",5.39
"24722",5.49
"24723",5.54
"24724",5.35
"24725",5.48
"24726",5.53
"24727",5.43
"24728",5.48
"24729",5.48
"24730",5.53
"24731",5.48
"24732",5.43
"24733",5.43
"24734",5.33
"24735",5.37
"24736",6.28
"24737",6.28
"24738",5.47
"24739",5.37
"24740",5.42
"24741",5.42
"24742",5.53
"24743",5.41
"24744",5.52
"24745",5.52
"24746",6.38
"24747",6.26
"24748",6.32
"24749",6.32
"24750",6.32
"24751",5.57
"24752",5.51
"24753",5.51
"24754",6.25
"24755",6.25
"24756",5.61
"24757",5.61
"24758",5.51
"24759",6.36
"24760",6.25
"24761",6.31
"24762",6.4
"24763",6.3
"24764",6.24
"24765",6.3
"24766",5.6
"24767",5.65
"24768",5.44
"24769",5.55
"24770",5.59
"24771",5.54
"24772",5.43
"24773",5.54
"24774",5.59
"24775",5.64
"24776",5.59
"24777",5.64
"24778",5.7
"24779",5.64
"24780",5.63
"24781",5.53
"24782",5.63
"24783",5.63
"24784",5.69
"24785",5.58
"24786",5.48
"24787",5.53
"24788",5.53
"24789",5.57
"24790",5.62
"24791",5.52
"24792",5.57
"24793",5.62
"24794",5.62
"24795",5.52
"24796",5.52
"24797",5.62
"24798",5.46
"24799",5.56
"24800",5.46
"24801",5.56
"24802",5.46
"24803",5.67
"24804",5.51
"24805",5.51
"24806",5.46
"24807",5.45
"24808",5.55
"24809",5.66
"24810",6.45
"24811",6.39
"24812",6.5
"24813",6.39
"24814",6.5
"24815",6.29
"24816",5.59
"24817",5.65
"24818",5.59
"24819",5.54
"24820",5.49
"24821",5.49
"24822",5.54
"24823",5.59
"24824",5.65
"24825",5.59
"24826",5.58
"24827",5.53
"24828",5.43
"24829",5.43
"24830",5.53
"24831",5.48
"24832",5.53
"24833",5.58
"24834",5.43
"24835",5.47
"24836",5.57
"24837",5.47
"24838",5.47
"24839",5.52
"24840",5.47
"24841",5.47
"24842",5.42
"24843",5.57
"24844",5.51
"24845",5.46
"24846",5.51
"24847",5.46
"24848",5.51
"24849",5.56
"24850",5.41
"24851",5.51
"24852",5.46
"24853",5.45
"24854",5.45
"24855",5.35
"24856",5.45
"24857",5.35
"24858",5.5
"24859",5.45
"24860",5.5
"24861",5.45
"24862",4.83
"24863",4.73
"24864",4.78
"24865",5.39
"24866",5.49
"24867",5.55
"24868",5.49
"24869",5.55
"24870",5.55
"24871",5.49
"24872",5.43
"24873",4.93
"24874",5.43
"24875",4.77
"24876",5.48
"24877",5.43
"24878",5.43
"24879",5.54
"24880",5.54
"24881",5.42
"24882",5.47
"24883",5.53
"24884",5.42
"24885",5.42
"24886",5.53
"24887",5.37
"24888",5.42
"24889",5.42
"24890",5.42
"24891",5.31
"24892",6.24
"24893",5.46
"24894",5.36
"24895",5.46
"24896",5.41
"24897",5.31
"24898",5.16
"24899",5.31
"24900",5.3
"24901",5.35
"24902",5.3
"24903",5.3
"24904",5.35
"24905",5.35
"24906",5.35
"24907",5.35
"24908",5.35
"24909",5.3
"24910",5.14
"24911",5.09
"24912",5.24
"24913",5
"24914",5.24
"24915",5.09
"24916",5.24
"24917",5.24
"24918",5.04
"24919",5.28
"24920",5.08
"24921",5.13
"24922",5.28
"24923",5.28
"24924",5.49
"24925",5.54
"24926",5.9
"24927",6.09
"24928",5.85
"24929",6.07
"24930",6.07
"24931",6.07
"24932",6.2
"24933",6.85
"24934",6.61
"24935",6.72
"24936",7.01
"24937",6.72
"24938",6.84
"24939",6.71
"24940",6.28
"24941",6.38
"24942",6.28
"24943",6.38
"24944",6.49
"24945",6.08
"24946",6.28
"24947",6.17
"24948",5.87
"24949",5.78
"24950",6.07
"24951",6.07
"24952",5.78
"24953",5.97
"24954",5.69
"24955",5.78
"24956",5.62
"24957",5.56
"24958",5.68
"24959",5.68
"24960",5.61
"24961",5.5
"24962",5.61
"24963",5.68
"24964",5.5
"24965",5.61
"24966",5.67
"24967",5.44
"24968",6.15
"24969",5.38
"24970",5.6
"24971",5.38
"24972",5.44
"24973",5.6
"24974",5.44
"24975",5.49
"24976",5.54
"24977",5.54
"24978",5.43
"24979",5.48
"24980",5.32
"24981",5.43
"24982",5.43
"24983",5.38
"24984",5.43
"24985",5.32
"24986",5.26
"24987",4.67
"24988",4.94
"24989",5.1
"24990",5.09
"24991",5.28
"24992",4.93
"24993",5
"24994",4.93
"24995",5
"24996",5.09
"24997",5.28
"24998",5.28
"24999",5
"25000",4.93
"25001",5.09
"25002",4.92
"25003",5.08
"25004",5.08
"25005",5
"25006",5
"25007",5
"25008",4.87
"25009",4.92
"25010",4.81
"25011",4.81
"25012",5
"25013",4.8
"25014",4.91
"25015",4.8
"25016",4.8
"25017",4.8
"25018",4.8
"25019",4.91
"25020",4.8
"25021",4.8
"25022",4.86
"25023",4.16
"25024",4.75
"25025",4.79
"25026",4.74
"25027",4.69
"25028",4.79
"25029",4.74
"25030",4.69
"25031",4.58
"25032",4.63
"25033",4.69
"25034",4.63
"25035",4.69
"25036",4.57
"25037",4.62
"25038",4.62
"25039",4.62
"25040",4.47
"25041",4.57
"25042",4.52
"25043",4.47
"25044",4.47
"25045",4.68
"25046",4.57
"25047",4.62
"25048",4.67
"25049",4.77
"25050",4.88
"25051",4.96
"25052",4.88
"25053",5.4
"25054",5.35
"25055",4.83
"25056",4.83
"25057",5.05
"25058",5.05
"25059",5.86
"25060",5.86
"25061",5.96
"25062",5.59
"25063",5.85
"25064",5.76
"25065",5.5
"25066",5.58
"25067",5.67
"25068",5.5
"25069",5.76
"25070",5.67
"25071",5.67
"25072",5.58
"25073",5.75
"25074",5.75
"25075",5.12
"25076",5.12
"25077",5.03
"25078",4.94
"25079",4.86
"25080",5.49
"25081",5.44
"25082",4.8
"25083",4.74
"25084",4.74
"25085",4.64
"25086",4.64
"25087",4.53
"25088",4.53
"25089",4.48
"25090",4.48
"25091",4.43
"25092",4.43
"25093",4.38
"25094",4.42
"25095",4.42
"25096",4.37
"25097",4.37
"25098",3.79
"25099",3.89
"25100",3.79
"25101",3.75
"25102",4.28
"25103",4.28
"25104",4.28
"25105",4.18
"25106",4.22
"25107",4.22
"25108",4.27
"25109",3.69
"25110",3.6
"25111",3.98
"25112",4.09
"25113",4.09
"25114",4.2
"25115",4.2
"25116",4.14
"25117",4.14
"25118",4.56
"25119",4.61
"25120",4.56
"25121",4.56
"25122",3.98
"25123",4.5
"25124",4.5
"25125",4.45
"25126",4.5
"25127",4.45
"25128",4.4
"25129",4.39
"25130",4.39
"25131",4.34
"25132",4.39
"25133",4.34
"25134",4.29
"25135",4.34
"25136",4.29
"25137",4.34
"25138",4.29
"25139",4.29
"25140",4.3
"25141",4.24
"25142",4.24
"25143",4.19
"25144",4.24
"25145",4.81
"25146",4.76
"25147",4.91
"25148",4.81
"25149",4.29
"25150",4.29
"25151",4.91
"25152",4.9
"25153",4.94
"25154",4.75
"25155",4.8
"25156",4.75
"25157",4.9
"25158",4.9
"25159",4.85
"25160",4.8
"25161",4.85
"25162",4.74
"25163",4.89
"25164",4.89
"25165",4.93
"25166",4.93
"25167",5.62
"25168",5.57
"25169",4.79
"25170",4.84
"25171",4.17
"25172",4.88
"25173",4.78
"25174",4.83
"25175",4.73
"25176",4.78
"25177",4.73
"25178",5.02
"25179",5.65
"25180",6.37
"25181",6.26
"25182",6.14
"25183",6.04
"25184",5.94
"25185",5.64
"25186",5.55
"25187",5.39
"25188",5.17
"25189",5.33
"25190",5.28
"25191",5.28
"25192",5.32
"25193",5.32
"25194",5.11
"25195",5.27
"25196",5.16
"25197",5.11
"25198",5.06
"25199",4.95
"25200",5.16
"25201",5.01
"25202",5.2
"25203",5.2
"25204",5.05
"25205",5.05
"25206",5.05
"25207",5.05
"25208",5
"25209",5.1
"25210",5.05
"25211",5
"25212",5.05
"25213",5.09
"25214",5.09
"25215",5.09
"25216",5.09
"25217",5.04
"25218",5.14
"25219",5.97
"25220",5.81
"25221",5.96
"25222",5.3
"25223",5.13
"25224",5.08
"25225",5.29
"25226",5.96
"25227",6.01
"25228",6.01
"25229",6.07
"25230",6
"25231",5.83
"25232",5.99
"25233",5.93
"25234",5.93
"25235",6.03
"25236",5.98
"25237",6.03
"25238",5.86
"25239",6.69
"25240",6.9
"25241",6.84
"25242",6.84
"25243",6.84
"25244",6.72
"25245",6.71
"25246",6.76
"25247",6.81
"25248",6.86
"25249",6.75
"25250",6.92
"25251",7.88
"25252",7.76
"25253",7.82
"25254",8.04
"25255",7.94
"25256",7.85
"25257",8.02
"25258",9.13
"25259",9.51
"25260",10.04
"25261",10.81
"25262",12.09
"25263",14.93
"25264",15.21
"25265",15.92
"25266",15.2
"25267",15.18
"25268",15.49
"25269",14.46
"25270",15.45
"25271",16.73
"25272",15.73
"25273",18.48
"25274",19.23
"25275",16.99
"25276",16.96
"25277",16.94
"25278",39.29
"25279",97.84
"25280",109.21
"25281",112.57
"25282",112.54
"25283",111.3
"25284",107.58
"25285",102.35
"25286",100.43
"25287",95.41
"25288",92.37
"25289",90.26
"25290",87.32
"25291",83.99
"25292",79.47
"25293",75.14
"25294",85.02
"25295",157.99
"25296",195.97
"25297",243.34
"25298",259.12
"25299",254.51
"25300",268.66
"25301",311.84
"25302",335.61
"25303",316.79
"25304",317.56
"25305",291.35
"25306",284.72
"25307",264.08
"25308",253.67
"25309",243.27
"25310",233.62
"25311",224.22
"25312",215.96
"25313",210.55
"25314",201.91
"25315",199.09
"25316",190.9
"25317",192.7
"25318",196.7
"25319",199.4
"25320",197.4
"25321",194.4
"25322",202.9
"25323",332.9
"25324",450.4
"25325",489.8
"25326",509.7
"25327",489.2
"25328",480.7
"25329",458.2
"25330",458.6
"25331",412.7
"25332",394.1
"25333",367.7
"25334",350.6
"25335",344.7
"25336",321.2
"25337",299.2
"25338",283.6
"25339",265.87
"25340",246.67
"25341",243.5
"25342",231.79
"25343",219
"25344",218.56
"25345",204.31
"25346",204.28
"25347",191.26
"25348",185.08
"25349",178.21
"25350",173.79
"25351",170.56
"25352",164.26
"25353",160.96
"25354",156.57
"25355",153.29
"25356",145.89
"25357",141.87
"25358",138.13
"25359",133.76
"25360",129.07
"25361",129.38
"25362",124.04
"25363",119.67
"25364",118.67
"25365",112.97
"25366",113.27
"25367",108.25
"25368",104.81
"25369",102.43
"25370",102.43
"25371",99.83
"25372",96.59
"25373",93.64
"25374",92.14
"25375",88.64
"25376",89.74
"25377",86.32
"25378",84.51
"25379",82.11
"25380",81.89
"25381",76.4
"25382",76.4
"25383",74.37
"25384",72.25
"25385",71.9
"25386",70.05
"25387",67.29
"25388",67.77
"25389",65.67
"25390",63.4
"25391",63.57
"25392",61.47
"25393",61.24
"25394",59.47
"25395",59.41
"25396",57.75
"25397",57.41
"25398",55.57
"25399",53.34
"25400",53.34
"25401",52.93
"25402",51.71
"25403",51.39
"25404",49.23
"25405",49.74
"25406",48.01
"25407",47.65
"25408",47.79
"25409",46.14
"25410",44.15
"25411",43.92
"25412",44.29
"25413",44.03
"25414",42.74
"25415",42.33
"25416",42.33
"25417",40.63
"25418",40.52
"25419",40.63
"25420",40.52
"25421",38.62
"25422",37.05
"25423",36.72
"25424",37.35
"25425",36.93
"25426",36.61
"25427",35.12
"25428",35.12
"25429",35.32
"25430",33.62
"25431",33.95
"25432",33.95
"25433",33.95
"25434",33.62
"25435",32.33
"25436",32.12
"25437",32.01
"25438",30.99
"25439",31.31
"25440",30.99
"25441",30.85
"25442",30.62
"25443",28.92
